title,studio,domestic_gross_x,foreign_gross,year,id,release_date,movie,production_budget,domestic_gross_y,worldwide_gross,release_year,profit,ROI,roi_percentage
Fifty Shades of Black,ORF,11700000.0,10500000.0,2016,15,2016-01-29,Fifty Shades of Black,5000000,11686940,22113075,2016,17113075,3.422615,342.2615
The Edge of Seventeen,STX,14400000.0,4400000.0,2016,86,2016-11-18,The Edge of Seventeen,9000000,14431633,19096003,2016,10096003,1.1217781111111111,112.17781111111111
Hardcore Henry,STX,9300000.0,7600000.0,2016,100,2016-04-08,Hardcore Henry,2000000,9252038,17187434,2016,15187434,7.593717,759.3717
Pride and Prejudice and Zombies,SGem,10900000.0,5500000.0,2016,74,2016-02-05,Pride and Prejudice and Zombies,28000000,10907291,16638300,2016,-11361700,-0.405775,-40.5775
The Other Side of the Door,Fox,3000000.0,11300000.0,2016,49,2016-03-04,The Other Side of the Door,5000000,3000342,12905107,2016,7905107,1.5810214,158.10214
Shut In,EC,6900000.0,6200000.0,2016,50,2016-11-11,Shut In,10000000,6900335,11360665,2016,1360665,0.1360665,13.60665
Loving,Focus,7800000.0,5200000.0,2016,92,2016-11-04,Loving,9000000,7710234,12898064,2016,3898064,0.43311822222222224,43.311822222222226
The Man Who Knew Infinity,IFC,3900000.0,8400000.0,2016,67,2016-04-29,The Man Who Knew Infinity,10000000,3877922,12382122,2016,2382122,0.2382122,23.82122
The Perfect Match,LGF,9700000.0,745000.0,2016,22,2016-03-11,The Perfect Match,5000000,9669521,10182050,2016,5182050,1.03641,103.641
Queen of Katwe,BV,8900000.0,1500000.0,2016,6,2016-09-23,Queen of Katwe,15000000,8874389,10055481,2016,-4944519,-0.3296346,-32.96346
Miss Sloane,EC,3500000.0,5600000.0,2016,36,2016-11-25,Miss Sloane,18000000,3500605,7719630,2016,-10280370,-0.5711316666666667,-57.11316666666667
Morgan,Fox,3900000.0,4900000.0,2016,5,2016-09-02,Morgan,8000000,3915251,7298786,2016,-701214,-0.08765175,-8.765175
Incarnate,BH Tilt,4800000.0,1500000.0,2016,39,2016-12-02,Incarnate,5000000,4799774,9371036,2016,4371036,0.8742072,87.42072
Max Steel,ORF,3800000.0,2500000.0,2016,68,2016-10-14,Max Steel,10000000,3818664,4563080,2016,-5436920,-0.543692,-54.36919999999999
Midnight Special,WB,3700000.0,2500000.0,2016,35,2016-03-18,Midnight Special,18000000,3712282,7680250,2016,-10319750,-0.5733194444444445,-57.331944444444446
Genius,RAtt.,1400000.0,4300000.0,2016,10,2016-06-10,Genius,17000000,1361045,7265283,2016,-9734717,-0.5726304117647059,-57.26304117647059
American Honey,A24,663000.0,1200000.0,2016,15,2016-09-30,American Honey,3500000,663247,2611750,2016,-888250,-0.2537857142857143,-25.378571428571426
The Fate of the Furious,Uni.,226000000.0,1010.0,2017,23,2017-04-14,The Fate of the Furious,250000000,225764765,1234846267,2017,984846267,3.939385068,393.9385068
Despicable Me 3,Uni.,264600000.0,770200000.0,2017,30,2017-06-30,Despicable Me 3,75000000,264624300,1034727750,2017,959727750,12.79637,1279.637
Jumanji: Welcome to the Jungle,Sony,404500000.0,557600000.0,2017,38,2017-12-20,Jumanji: Welcome to the Jungle,90000000,404508916,964496193,2017,874496193,9.716624366666666,971.6624366666666
Spider-Man: Homecoming,Sony,334200000.0,546000000.0,2017,99,2017-07-07,Spider-Man: Homecoming,175000000,334201140,880166350,2017,705166350,4.029522,402.9522
Thor: Ragnarok,BV,315100000.0,538900000.0,2017,82,2017-11-03,Thor: Ragnarok,180000000,315058289,846980024,2017,666980024,3.7054445777777776,370.5444577777778
Wonder Woman,WB,412600000.0,409300000.0,2017,55,2017-06-02,Wonder Woman,150000000,412563408,821133378,2017,671133378,4.47422252,447.42225199999996
Coco,BV,209700000.0,597400000.0,2017,2,2017-11-22,Coco,175000000,209726015,798008101,2017,623008101,3.5600462914285713,356.00462914285714
Pirates of the Caribbean: Dead Men Tell No Tales,BV,172600000.0,622300000.0,2017,25,2017-05-26,Pirates of the Caribbean: Dead Men Tell No Tales,230000000,172558876,788241137,2017,558241137,2.4271353782608696,242.71353782608696
It,WB (NL),327500000.0,372900000.0,2017,24,2017-09-08,It,35000000,327481748,697457969,2017,662457969,18.927370542857144,1892.7370542857143
Justice League,WB,229000000.0,428900000.0,2017,9,2017-11-17,Justice League,300000000,229024295,655945209,2017,355945209,1.18648403,118.64840299999999
Transformers: The Last Knight,Par.,130199999.0,475300000.0,2017,33,2017-06-21,Transformers: The Last Knight,217000000,130168683,602893340,2017,385893340,1.7783103225806451,177.8310322580645
Kong: Skull Island,WB,168100000.0,398600000.0,2017,78,2017-03-10,Kong: Skull Island,185000000,168052812,561072059,2017,376072059,2.0328219405405403,203.28219405405403
The Boss Baby,Fox,175000000.0,353000000.0,2017,71,2017-03-31,The Boss Baby,125000000,175003033,510878762,2017,385878762,3.087030096,308.7030096
Dunkirk,WB,188000000.0,337200000.0,2017,69,2017-07-21,Dunkirk,150000000,190068280,499837368,2017,349837368,2.33224912,233.22491200000002
War for the Planet of the Apes,Fox,146900000.0,343800000.0,2017,52,2017-07-14,War for the Planet of the Apes,152000000,146880162,489592267,2017,337592267,2.2210017565789473,222.10017565789474
The Greatest Showman,Fox,174300000.0,260700000.0,2017,25,2017-12-20,The Greatest Showman,84000000,174340174,386665550,2017,302665550,3.6031613095238093,360.31613095238095
Kingsman: The Golden Circle,Fox,100200000.0,310700000.0,2017,54,2017-09-22,Kingsman: The Golden Circle,104000000,100234838,408803696,2017,304803696,2.930804769230769,293.0804769230769
Cars 3,BV,152900000.0,231000000.0,2017,5,2017-06-16,Cars 3,175000000,152901115,383541369,2017,208541369,1.1916649657142857,119.16649657142857
Fifty Shades Darker,Uni.,114600000.0,267000000.0,2017,91,2017-02-10,Fifty Shades Darker,55000000,114434010,381398492,2017,326398492,5.934518036363636,593.4518036363636
The Great Wall,Uni.,45500000.0,289400000.0,2017,92,2017-02-17,The Great Wall,150000000,45157105,334486852,2017,184486852,1.2299123466666666,122.99123466666666
Resident Evil: The Final Chapter,SGem,26800000.0,285400000.0,2017,84,2017-01-27,Resident Evil: The Final Chapter,40000000,26844692,314101190,2017,274101190,6.85252975,685.252975
Annabelle: Creation,WB (NL),102100000.0,204400000.0,2017,2,2017-08-11,Annabelle: Creation,15000000,102092201,305384865,2017,290384865,19.358991,1935.8990999999999
Wonder,LGF,132400000.0,173500000.0,2017,95,2017-11-17,Wonder,20000000,132422809,304604712,2017,284604712,14.2302356,1423.02356
Ferdinand,Fox,84400000.0,211700000.0,2017,14,2017-12-15,Ferdinand,111000000,84410380,289847930,2017,178847930,1.6112426126126127,161.12426126126127
Split,Uni.,138300000.0,140200000.0,2017,50,2017-01-20,Split,5000000,138141585,278964806,2017,273964806,54.7929612,5479.29612
Blade Runner 2049,WB,92100000.0,167200000.0,2017,80,2017-10-06,Blade Runner 2049,185000000,92054159,259357408,2017,74357408,0.40193193513513514,40.19319351351351
Get Out,Uni.,176000000.0,79400000.0,2017,49,2017-02-24,Get Out,5000000,176040665,255367951,2017,250367951,50.0735902,5007.35902
Baahubali 2: The Conclusion,GrtIndia,20200000.0,234000000.0,2017,55,2017-04-28,Baahubali 2: The Conclusion,30000000,18985794,263502914,2017,233502914,7.783430466666666,778.3430466666666
Alien: Covenant,Fox,74300000.0,166600000.0,2017,12,2017-05-19,Alien: Covenant,97000000,74262031,238521247,2017,141521247,1.4589819278350515,145.89819278350515
Baby Driver,TriS,107800000.0,119100000.0,2017,59,2017-06-28,Baby Driver,34000000,107825862,228104185,2017,194104185,5.708946617647059,570.8946617647059
Valerian and the City of a Thousand Planets,STX,41200000.0,184700000.0,2017,90,2017-07-21,Valerian and the City of a Thousand Planets,180000000,40479370,215098356,2017,35098356,0.19499086666666668,19.499086666666667
Geostorm,WB,33700000.0,187900000.0,2017,99,2017-10-20,Geostorm,100000000,33700160,220796009,2017,120796009,1.20796009,120.796009
The Emoji Movie,Sony,86100000.0,131699999.0,2017,7,2017-07-28,The Emoji Movie,50000000,86089513,216562312,2017,166562312,3.33124624,333.124624
Smurfs: The Lost Village,Sony,45000000.0,152200000.0,2017,5,2017-04-07,Smurfs: The Lost Village,60000000,45020282,197578586,2017,137578586,2.292976433333333,229.29764333333333
The Shape of Water,FoxS,63900000.0,131400000.0,2017,19,2017-12-01,The Shape of Water,19500000,63859435,195790794,2017,176290794,9.040553538461538,904.0553538461538
Pitch Perfect 3,Uni.,104900000.0,80500000.0,2017,58,2017-12-22,Pitch Perfect 3,45000000,104897530,185736412,2017,140736412,3.1274758222222223,312.7475822222222
The Post,Fox,81900000.0,97900000.0,2017,9,2017-12-22,The Post,50000000,81903458,179748880,2017,129748880,2.5949776,259.49775999999997
Baywatch,Par.,58100000.0,119800000.0,2017,86,2017-05-25,Baywatch,60000000,58060186,175863783,2017,115863783,1.93106305,193.106305
John Wick: Chapter Two,LG/S,92000000.0,79500000.0,2017,94,2017-02-10,John Wick: Chapter Two,40000000,92029184,171350009,2017,131350009,3.283750225,328.3750225
"Three Billboards Outside Ebbing, Missouri",FoxS,54500000.0,104700000.0,2017,59,2017-11-10,"Three Billboards Outside Ebbing, Missouri",12000000,54513740,160191915,2017,148191915,12.34932625,1234.9326250000001
Darkest Hour,Focus,56500000.0,94400000.0,2017,84,2017-11-22,Darkest Hour,30000000,56443120,150807172,2017,120807172,4.026905733333333,402.6905733333333
King Arthur: Legend of the Sword,WB,39200000.0,109500000.0,2017,11,2017-05-12,King Arthur: Legend of the Sword,175000000,39175066,139630336,2017,-35369664,-0.2021123657142857,-20.21123657142857
The Foreigner,STX,34400000.0,111000000.0,2017,81,2017-10-13,The Foreigner,35000000,34393507,140783360,2017,105783360,3.0223817142857143,302.23817142857143
Girls Trip,Uni.,115200000.0,25400000.0,2017,36,2017-07-21,Girls Trip,28000000,115108515,140886353,2017,112886353,4.0316554642857145,403.1655464285715
American Made,Uni.,51300000.0,83500000.0,2017,32,2017-09-29,American Made,50000000,51342000,135569212,2017,85569212,1.71138424,171.138424
A Bad Moms Christmas,STX,72100000.0,58400000.0,2017,40,2017-11-01,A Bad Moms Christmas,28000000,72110659,127710550,2017,99710550,3.5610910714285713,356.1091071428571
Captain Underpants: The First Epic Movie,Fox,73900000.0,51600000.0,2017,59,2017-06-02,Captain Underpants: The First Epic Movie,38000000,73921000,126577874,2017,88577874,2.3309966842105263,233.09966842105263
Happy Death Day,Uni.,55700000.0,69800000.0,2017,58,2017-10-13,Happy Death Day,5000000,55683845,125010260,2017,120010260,24.002052,2400.2052
The Dark Tower,Sony,50700000.0,62500000.0,2017,95,2017-08-04,The Dark Tower,60000000,50701325,113461527,2017,53461527,0.89102545,89.102545
Jigsaw,LGF,38100000.0,64900000.0,2017,61,2017-10-27,Jigsaw,10000000,38052832,102445196,2017,92445196,9.2445196,924.45196
Atomic Blonde,Focus,51700000.0,48300000.0,2017,94,2017-07-28,Atomic Blonde,30000000,51573925,98345423,2017,68345423,2.2781807666666665,227.81807666666666
Rings,Par.,27800000.0,55300000.0,2017,38,2017-02-03,Rings,25000000,27793018,82917283,2017,57917283,2.31669132,231.669132
Underworld: Blood Wars,SGem,30400000.0,50700000.0,2017,91,2017-01-06,Underworld: Blood Wars,35000000,30353973,81209222,2017,46209222,1.3202634857142856,132.02634857142857
Lady Bird,A24,49000000.0,30000000.0,2017,53,2017-11-03,Lady Bird,10000000,48958273,78610769,2017,68610769,6.8610769,686.1076899999999
American Assassin,LGF,36200000.0,31000000.0,2017,28,2017-09-15,American Assassin,63000000,36249674,68310140,2017,5310140,0.0842879365079365,8.42879365079365
Victoria and Abdul,Focus,22200000.0,43200000.0,2017,73,2017-09-22,Victoria and Abdul,21000000,22245070,68271146,2017,47271146,2.251006952380952,225.10069523809523
The Nut Job 2: Nutty by Nature,ORF,28400000.0,36800000.0,2017,81,2017-08-11,The Nut Job 2: Nutty by Nature,40000000,28370522,57438389,2017,17438389,0.435959725,43.5959725
Monster Trucks,Par.,33400000.0,31100000.0,2017,81,2017-01-13,Monster Trucks,125000000,33370166,61642798,2017,-63357202,-0.506857616,-50.6857616
The Star,Sony,40900000.0,22000000.0,2017,39,2017-11-17,The Star,20000000,40847995,62758010,2017,42758010,2.1379005,213.79005
"Everything, Everything",WB,34100000.0,27500000.0,2017,70,2017-05-19,"Everything, Everything",10000000,34121140,61603136,2017,51603136,5.1603136,516.0313600000001
Snatched,Fox,45900000.0,15000000.0,2017,51,2017-05-12,Snatched,42000000,45852178,57852177,2017,15852177,0.37743278571428573,37.743278571428576
The Big Sick,LGF,42900000.0,13500000.0,2017,64,2017-06-23,The Big Sick,5000000,42872467,53972860,2017,48972860,9.794572,979.4572000000001
Downsizing,Par.,24400000.0,30600000.0,2017,62,2017-12-22,Downsizing,68000000,24449754,54462971,2017,-13537029,-0.19907395588235294,-19.907395588235293
"I, Tonya",Neon,30000000.0,23900000.0,2017,83,2017-12-08,"I, Tonya",11000000,30014534,53797409,2017,42797409,3.8906735454545456,389.0673545454546
Logan Lucky,BST,27800000.0,20700000.0,2017,21,2017-08-18,Logan Lucky,29000000,27778642,44264271,2017,15264271,0.5263541724137931,52.635417241379315
Rough Night,Sony,22100000.0,25200000.0,2017,87,2017-06-16,Rough Night,20000000,22105643,46844357,2017,26844357,1.34221785,134.22178499999998
mother!,Par.,17800000.0,26700000.0,2017,59,2017-09-15,mother!,30000000,17800004,42531076,2017,12531076,0.41770253333333335,41.770253333333336
The Snowman,Uni.,6700000.0,36400000.0,2017,40,2017-10-20,The Snowman,35000000,6670765,43226146,2017,8226146,0.23503274285714285,23.503274285714284
Gifted,FoxS,24800000.0,18200000.0,2017,4,2017-04-07,Gifted,7000000,24801212,36964656,2017,29964656,4.280665142857143,428.0665142857143
T2: Trainspotting,TriS,2400000.0,39300000.0,2017,40,2017-03-17,T2: Trainspotting,18000000,2402004,42091262,2017,24091262,1.3384034444444444,133.84034444444444
Fist Fight,WB (NL),32200000.0,8900000.0,2017,29,2017-02-17,Fist Fight,25000000,32187017,40286416,2017,15286416,0.61145664,61.145664
Diary of a Wimpy Kid: The Long Haul,Fox,20700000.0,19400000.0,2017,27,2017-05-19,Diary of a Wimpy Kid: The Long Haul,22000000,20738724,35609577,2017,13609577,0.6186171363636364,61.86171363636363
The House,WB (NL),25600000.0,8600000.0,2017,86,2017-06-30,The House,40000000,25584504,31192425,2017,-8807575,-0.220189375,-22.0189375
The Disaster Artist,A24,21100000.0,8700000.0,2017,100,2017-12-01,The Disaster Artist,10000000,21120616,28717667,2017,18717667,1.8717667,187.17667
The Bye Bye Man,STX,22400000.0,4300000.0,2017,77,2017-01-13,The Bye Bye Man,7400000,22395806,31187727,2017,23787727,3.214557702702703,321.4557702702703
Father Figures,WB,17500000.0,8100000.0,2017,56,2017-12-22,Father Figures,25000000,17501244,21038441,2017,-3961559,-0.15846236,-15.846236
The Founder,Wein.,12800000.0,11300000.0,2017,90,2017-01-20,The Founder,15000000,12786053,24403192,2017,9403192,0.6268794666666667,62.68794666666667
The Lost City of Z,BST,8600000.0,10700000.0,2017,82,2017-04-14,The Lost City of Z,30000000,8574339,17121823,2017,-12878177,-0.4292725666666667,-42.92725666666667
The Space Between Us,STX,7900000.0,6900000.0,2017,84,2017-02-03,The Space Between Us,30000000,7885294,16481405,2017,-13518595,-0.45061983333333333,-45.06198333333333
"Roman J. Israel, Esq.",Sony,12000000.0,1100000.0,2017,40,2017-11-17,"Roman J. Israel, Esq.",22000000,11962712,12967012,2017,-9032988,-0.41059036363636364,-41.059036363636366
Stronger,RAtt.,4200000.0,4200000.0,2017,90,2017-09-22,Stronger,30000000,4211129,8786752,2017,-21213248,-0.7071082666666667,-70.71082666666668
Tulip Fever,Wein.,2500000.0,5900000.0,2017,8,2017-09-01,Tulip Fever,25000000,2455635,6792768,2017,-18207232,-0.72828928,-72.828928
Just Getting Started,BG,6100000.0,1600000.0,2017,44,2017-12-08,Just Getting Started,22000000,6069605,6756412,2017,-15243588,-0.6928903636363636,-69.28903636363636
All Saints,Affirm,5800000.0,140000.0,2017,12,2017-08-25,All Saints,2000000,5802208,5941994,2017,3941994,1.970997,197.0997
Table 19,FoxS,3600000.0,1400000.0,2017,45,2017-03-03,Table 19,5000000,3614896,4620399,2017,-379601,-0.0759202,-7.59202
Collide,ORF,2300000.0,2500000.0,2017,13,2017-02-24,Collide,29200000,2280004,5466698,2017,-23733302,-0.8127843150684931,-81.27843150684932
The Wall,RAtt.,1800000.0,2700000.0,2017,29,2017-05-12,The Wall,3000000,1803064,4495262,2017,1495262,0.4984206666666667,49.84206666666667
Patti Cake$,FoxS,800000.0,682000.0,2017,56,2017-08-18,Patti Cake$,1000000,800148,1471090,2017,471090,0.47109,47.109
Avengers: Infinity War,BV,678800000.0,1369.5,2018,7,2018-04-27,Avengers: Infinity War,300000000,678815482,2048134200,2018,1748134200,5.827114,582.7114
Black Panther,BV,700100000.0,646900000.0,2018,42,2018-02-16,Black Panther,200000000,700059566,1348258224,2018,1148258224,5.74129112,574.129112
Jurassic World: Fallen Kingdom,Uni.,417700000.0,891800000.0,2018,13,2018-06-22,Jurassic World: Fallen Kingdom,170000000,417719760,1305772799,2018,1135772799,6.681016464705882,668.1016464705882
Incredibles 2,BV,608600000.0,634200000.0,2018,44,2018-06-15,Incredibles 2,200000000,608581744,1242520711,2018,1042520711,5.212603555,521.2603555000001
Aquaman,WB,335100000.0,812700000.0,2018,36,2018-12-21,Aquaman,160000000,335061807,1146894640,2018,986894640,6.1680915,616.80915
Bohemian Rhapsody,Fox,216400000.0,687200000.0,2018,84,2018-11-02,Bohemian Rhapsody,55000000,216303339,894985342,2018,839985342,15.272460763636364,1527.2460763636363
Deadpool 2,Fox,318500000.0,460500000.0,2018,15,2018-05-18,Deadpool 2,110000000,324591735,786680557,2018,676680557,6.151641427272727,615.1641427272727
Fantastic Beasts: The Crimes of Grindelwald,WB,159600000.0,494100000.0,2018,60,2018-11-16,Fantastic Beasts: The Crimes of Grindelwald,200000000,159555901,652220086,2018,452220086,2.26110043,226.110043
Ant-Man and the Wasp,BV,216600000.0,406000000.0,2018,41,2018-07-06,Ant-Man and the Wasp,130000000,216648740,623144660,2018,493144660,3.7934204615384615,379.3420461538461
Ready Player One,WB,137700000.0,445200000.0,2018,78,2018-03-29,Ready Player One,150000000,137690172,579290136,2018,429290136,2.86193424,286.193424
The Meg,WB,145400000.0,384800000.0,2018,94,2018-08-10,The Meg,178000000,145443742,529530715,2018,351530715,1.9748916573033708,197.48916573033708
Hotel Transylvania 3: Summer Vacation,Sony,167500000.0,361100000.0,2018,77,2018-07-13,Hotel Transylvania 3: Summer Vacation,65000000,167500092,527079962,2018,462079962,7.108922492307692,710.8922492307693
Bumblebee,Par.,127200000.0,340800000.0,2018,62,2018-12-21,Bumblebee,102000000,127195589,465195589,2018,363195589,3.560741068627451,356.0741068627451
Solo: A Star Wars Story,BV,213800000.0,179200000.0,2018,12,2018-05-25,Solo: A Star Wars Story,275000000,213767512,393151347,2018,118151347,0.4296412618181818,42.96412618181818
Fifty Shades Freed,Uni.,100400000.0,271500000.0,2018,97,2018-02-09,Fifty Shades Freed,55000000,100407760,371350619,2018,316350619,5.751829436363637,575.1829436363637
Peter Rabbit,Sony,115300000.0,236000000.0,2018,97,2018-02-09,Peter Rabbit,50000000,115234093,347136477,2018,297136477,5.94272954,594.272954
Mary Poppins Returns,BV,172000000.0,177600000.0,2018,45,2018-12-19,Mary Poppins Returns,130000000,171958438,341528518,2018,211528518,1.6271424461538462,162.71424461538462
A Quiet Place,Par.,188000000.0,152900000.0,2018,66,2018-04-06,A Quiet Place,17000000,188024361,334522294,2018,317522294,18.677782,1867.7782
Green Book,Uni.,85100000.0,234700000.0,2018,71,2018-11-16,Green Book,23000000,85080171,322034439,2018,299034439,13.001497347826087,1300.1497347826087
Skyscraper,Uni.,68400000.0,236400000.0,2018,78,2018-07-13,Skyscraper,125000000,68420120,304115534,2018,179115534,1.432924272,143.2924272
Maze Runner: The Death Cure,Fox,58000000.0,230200000.0,2018,40,2018-01-26,Maze Runner: The Death Cure,61000000,58032443,265878536,2018,204878536,3.358664524590164,335.8664524590164
Tomb Raider,WB,58300000.0,216400000.0,2018,70,2018-03-16,Tomb Raider,90000000,58250803,273477501,2018,183477501,2.0386389,203.86389
Crazy Rich Asians,WB,174500000.0,64000000.0,2018,38,2018-08-15,Crazy Rich Asians,30000000,174532921,238099711,2018,208099711,6.936657033333334,693.6657033333333
Smallfoot,WB,83200000.0,130900000.0,2018,69,2018-09-28,Smallfoot,80000000,83240103,213691277,2018,133691277,1.6711409625,167.11409625
Creed II,MGM,115700000.0,98300000.0,2018,96,2018-11-21,Creed II,50000000,115715889,213591522,2018,163591522,3.27183044,327.183044
The Equalizer 2,Sony,102100000.0,88300000.0,2018,21,2018-07-20,The Equalizer 2,77000000,102084362,190453132,2018,113453132,1.4734172987012988,147.34172987012988
The Nutcracker and the Four Realms,BV,54900000.0,119100000.0,2018,35,2018-11-02,The Nutcracker and the Four Realms,132900000,54858851,170293899,2018,37393899,0.281368690744921,28.1368690744921
The Mule,WB,103800000.0,68700000.0,2018,100,2018-12-14,The Mule,50000000,103804407,170857676,2018,120857676,2.41715352,241.715352
Insidious: The Last Key,Uni.,67700000.0,100100000.0,2018,45,2018-01-05,Insidious: The Last Key,10000000,67745330,167885588,2018,157885588,15.7885588,1578.85588
Red Sparrow,Fox,46900000.0,104700000.0,2018,52,2018-03-02,Red Sparrow,69000000,46874505,145951861,2018,76951861,1.1152443623188406,111.52443623188407
The First Purge,Uni.,69500000.0,67500000.0,2018,49,2018-07-04,The First Purge,13000000,69488745,136617305,2018,123617305,9.509023461538462,950.9023461538461
A Wrinkle in Time,BV,100500000.0,32200000.0,2018,58,2018-03-09,A Wrinkle in Time,103000000,100478608,133401882,2018,30401882,0.29516390291262135,29.516390291262134
Instant Family,Par.,67400000.0,53200000.0,2018,20,2018-11-16,Instant Family,48000000,67363237,119736188,2018,71736188,1.4945039166666667,149.45039166666666
The Commuter,LGF,36300000.0,83600000.0,2018,62,2018-01-12,The Commuter,40000000,36343858,101985431,2018,61985431,1.549635775,154.9635775
Game Night,WB (NL),69200000.0,48500000.0,2018,94,2018-02-23,Game Night,37000000,69179066,117378084,2018,80378084,2.1723806486486485,217.23806486486487
First Man,Uni.,44900000.0,60800000.0,2018,6,2018-10-12,First Man,60000000,44936545,105203825,2018,45203825,0.7533970833333333,75.33970833333333
Alpha,Studio 8,35900000.0,62300000.0,2018,79,2018-08-17,Alpha,51000000,35851379,99624873,2018,48624873,0.9534288823529412,95.34288823529413
A Simple Favor,LGF,53500000.0,44100000.0,2018,24,2018-09-14,A Simple Favor,20000000,53548586,97628717,2018,77628717,3.88143585,388.143585
The Favourite,FoxS,34400000.0,61600000.0,2018,39,2018-11-23,The Favourite,15000000,34366783,94113929,2018,79113929,5.274261933333333,527.4261933333333
Truth or Dare,Uni.,41400000.0,53900000.0,2018,91,2018-04-13,Truth or Dare,3500000,41411015,95127344,2018,91627344,26.179241142857144,2617.9241142857145
I Feel Pretty,STX,48800000.0,45700000.0,2018,99,2018-04-20,I Feel Pretty,32000000,48795601,91553797,2018,59553797,1.86105615625,186.105615625
Blockers,Uni.,60300000.0,33700000.0,2018,60,2018-04-06,Blockers,21000000,60311495,94045328,2018,73045328,3.4783489523809523,347.8348952380952
Goosebumps 2: Haunted Halloween,Sony,46700000.0,46600000.0,2018,63,2018-10-12,Goosebumps 2: Haunted Halloween,35000000,46697321,93291478,2018,58291478,1.6654708,166.54708
BlacKkKlansman,Focus,49300000.0,44000000.0,2018,21,2018-08-10,BlacKkKlansman,15000000,49275340,93017335,2018,78017335,5.201155666666667,520.1155666666667
Sherlock Gnomes,Par.,43200000.0,47100000.0,2018,54,2018-03-23,Sherlock Gnomes,59000000,43242871,87527651,2018,28527651,0.48351950847457625,48.35195084745762
Mortal Engines,Uni.,16000000.0,67700000.0,2018,4,2018-12-14,Mortal Engines,100000000,15951040,85287417,2018,-14712583,-0.14712583,-14.712583000000002
Den of Thieves,STX,44900000.0,35600000.0,2018,3,2018-01-19,Den of Thieves,30000000,44947622,80131391,2018,50131391,1.6710463666666666,167.10463666666666
Hereditary,A24,44100000.0,35300000.0,2018,56,2018-06-08,Hereditary,10000000,44069456,70133905,2018,60133905,6.0133905,601.33905
Tag,WB (NL),54700000.0,23400000.0,2018,50,2018-06-15,Tag,28000000,54730625,77026186,2018,49026186,1.7509352142857142,175.09352142857142
Vice,Annapurna,47800000.0,28200000.0,2018,100,2018-12-25,Vice,60000000,47836282,70883171,2018,10883171,0.18138618333333334,18.138618333333334
Widows,Fox,42400000.0,33600000.0,2018,50,2018-11-16,Widows,40000000,42402632,73866088,2018,33866088,0.8466522,84.66521999999999
Sicario: Day of the Soldado,Sony,50100000.0,25800000.0,2018,59,2018-06-29,Sicario: Day of the Soldado,35000000,50065850,75885196,2018,40885196,1.168148457142857,116.81484571428571
Second Act,STX,39300000.0,33000000.0,2018,83,2018-12-21,Second Act,15700000,39282227,63288854,2018,47588854,3.0311371974522294,303.11371974522297
12 Strong,WB,45800000.0,21600000.0,2018,64,2018-01-19,12 Strong,35000000,45819713,71118378,2018,36118378,1.0319536571428571,103.19536571428571
"Love, Simon",Fox,40800000.0,25500000.0,2018,57,2018-03-16,"Love, Simon",10000000,40826341,65520633,2018,55520633,5.5520633,555.20633
Mile 22,STX,36100000.0,30200000.0,2018,78,2018-08-17,Mile 22,35000000,36108758,66295121,2018,31295121,0.8941463142857143,89.41463142857144
Life of the Party,WB (NL),53100000.0,12800000.0,2018,88,2018-05-11,Life of the Party,30000000,53059911,65759911,2018,35759911,1.1919970333333334,119.19970333333335
Adrift,STX,31400000.0,28500000.0,2018,89,2018-06-01,Adrift,35000000,31445011,57897191,2018,22897191,0.6542054571428572,65.42054571428572
The 15:17 to Paris,WB,36300000.0,20800000.0,2018,23,2018-02-09,The 15:17 to Paris,30000000,36276286,56096200,2018,26096200,0.8698733333333334,86.98733333333334
Early Man,LGF,8300000.0,46400000.0,2018,98,2018-02-16,Early Man,50000000,8267544,45285890,2018,-4714110,-0.0942822,-9.42822
Peppermint,STX,35400000.0,18400000.0,2018,21,2018-09-07,Peppermint,25000000,35418723,51800758,2018,26800758,1.07203032,107.20303200000001
Teen Titans Go! To The Movies,WB,29800000.0,22300000.0,2018,84,2018-07-27,Teen Titans Go! To The Movies,10000000,29790236,51620593,2018,41620593,4.1620593,416.20593
Slender Man,SGem,30600000.0,21200000.0,2018,80,2018-08-10,Slender Man,10000000,30564825,51723644,2018,41723644,4.1723644,417.23644
Uncle Drew,LG/S,42500000.0,4200000.0,2018,85,2018-06-29,Uncle Drew,18000000,42469946,46527161,2018,28527161,1.5848422777777778,158.4842277777778
Mary Queen of Scots,Focus,16500000.0,29900000.0,2018,60,2018-12-07,Mary Queen of Scots,25000000,16468499,46734733,2018,21734733,0.86938932,86.93893200000001
The Possession of Hannah Grace,SGem,14800000.0,28200000.0,2018,37,2018-11-30,The Possession of Hannah Grace,6000000,14836174,42785387,2018,36785387,6.130897833333333,613.0897833333333
The Darkest Minds,Fox,12700000.0,28400000.0,2018,64,2018-08-03,The Darkest Minds,34000000,12695691,38361428,2018,4361428,0.12827729411764707,12.827729411764707
On the Basis of Sex,Focus,24600000.0,13600000.0,2018,81,2018-12-25,On the Basis of Sex,20000000,24622687,38073377,2018,18073377,0.90366885,90.366885
The Hate U Give,Fox,29700000.0,5200000.0,2018,78,2018-10-05,The Hate U Give,23000000,29719483,35067665,2018,12067665,0.5246810869565217,52.46810869565217
White Boy Rick,Studio 8,24000000.0,1900000.0,2018,42,2018-09-14,White Boy Rick,30000000,24004833,25947983,2018,-4052017,-0.13506723333333334,-13.506723333333333
